item_id,order_id,product_id,quantity,unit_price,category
I000003443,O0001163,P0259,5,373.96,sports
I000002114,O0000713,P0168,7,479.65,clothing
I000004149,O0001416,P0035,2,448.57,beauty
I000004699,O0001600,P0031,7,150.34,electronics
I000005931,O0001987,P0254,1,300.85,beauty
I000004000,O0001367,P0306,4,197.87,books
I000004152,O0001417,P0382,9,103.2,books
I000004456,O0001515,P0198,8,414.8,electronics
I000001672,O0000566,P0307,6,229.97,electronics
I000005305,O0001794,P0323,9,255.95,books
I000005869,O0001968,P0296,2,324.4,beauty
I000000231,O0000082,P0074,8,2.54,home_garden
I000002264,O0000768,P0326,8,218.01,home_garden
I000002925,O0000985,P0074,2,35.72,beauty
I000000856,O0000297,P0036,3,206.11,clothing
I000002820,O0000948,P0052,3,382.02,clothing
I000000997,O0000342,P0147,1,119.09,food_drink
I000000459,O0000162,P0496,1,181.65,toys
I000005814,O0001952,P0432,5,393.13,home_garden
I000002183,O0000739,P0290,8,248.62,sports
I000001461,O0000496,P0465,9,141.48,beauty
I000005998,O_GHOST_67644,P0453,4,386.88,beauty
I000001480,O0000501,P0273,5,482.98,home_garden
I000000587,O0000205,P0006,8,431.97,home_garden
I000001814,O0000616,P0077,8,37.79,clothing
I000005695,O0001920,P0004,9,374.32,toys
I000002239,O0000760,P0359,1,153.39,beauty
I000005122,O0001735,P0094,9,248.08,beauty
I000004486,O0001524,P0342,9,43.65,books
I000001826,O0000620,P0470,4,22.74,toys
I000005786,O0001944,P0096,1,269.39,books
I000004151,O0001417,P0347,4,273.92,sports
I000000311,O0000108,P0331,3,439.5,beauty
I000000569,O0000199,P0206,1,423.34,clothing
I000005240,O0001773,P0495,9,47.92,toys
I000004526,O0001538,P0240,5,304.49,food_drink
I000004239,O0001449,P0251,8,394.7,beauty
I000002164,O0000731,P0394,7,457.21,clothing
I000005814,O0001952,P0432,5,393.13,home_garden
I000005852,O0001962,P0354,8,20.31,books
I000002968,O0000998,P0435,7,406.24,electronics
I000000159,O0000060,P0164,3,287.19,clothing
I000000635,O0000221,P0162,8,468.38,books
I000001082,O0000371,P0020,7,231.13,electronics
I000000958,O0000325,P0058,9,176.73,electronics
I000001740,O0000592,P0055,6,272.29,toys
I000001470,O0000499,P0478,9,95.85,sports
I000006058,O_GHOST_20681,P0351,7,422.54,beauty
I000002061,O0000696,P0031,3,436.86,food_drink
I000001871,O0000634,P0465,4,152.52,electronics
I000001817,O0000618,P0445,7,279.05,sports
I000005865,O0001966,P0355,9,233.4,clothing
I000004686,O0001595,P0137,9,139.08,beauty
I000000953,O0000324,P0284,4,122.32,clothing
I000002009,O0000679,P0038,6,388.8,books
I000004012,O0001370,P0416,4,133.98,sports
I000000947,O0000323,P0023,6,132.87,beauty
I000002999,O0001012,P0237,7,444.68,books
I000000724,O0000254,P0221,3,162.69,toys
I000003775,O0001283,P0099,4,414.21,food_drink
I000002588,O0000872,P0415,8,433.75,home_garden
I000003071,O0001041,P0174,5,393.0,electronics
I000005909,O0001980,P0131,3,253.69,toys
I000002601,O0000878,P0183,6,80.07,toys
I000002995,O0001011,P0137,3,352.03,beauty
I000001004,O0000345,P0132,3,11.55,books
I000001078,O0000369,P0329,8,232.29,sports
I000005379,O0001820,P0363,4,116.26,books
I000000876,O0000303,P0340,3,380.04,food_drink
I000001660,O0000563,P0483,9,403.78,beauty
I000002485,O0000840,P0178,2,219.65,clothing
I000004661,O0001585,P0307,4,343.91,electronics
I000001136,O0000386,P0087,8,361.55,books
I000001583,O0000537,P0160,8,476.59,clothing
I000004119,O0001404,P0180,2,150.74,clothing
I000002224,O0000754,P0085,4,490.46,clothing
I000005325,O0001803,P0350,8,461.16,electronics
I000002357,O0000798,P0496,2,18.29,beauty
I000000748,O0000260,P0098,8,15.98,beauty
I000005338,O0001808,P0021,4,499.25,clothing
I000005356,O0001813,P0257,1,205.82,food_drink
I000000783,O0000271,P0064,8,205.04,home_garden
I000003315,O0001125,P0252,7,327.13,toys
I000003180,O0001082,P0499,2,170.55,beauty
I000004088,O0001393,P0222,3,238.27,electronics
I000004887,O0001657,P0284,5,25.9,beauty
I000006046,O_GHOST_91417,P0184,7,168.01,books
I000002210,O0000749,P0205,8,380.11,
I000003412,O0001152,P0279,8,328.44,beauty
I000001664,O0000564,P0333,2,17.89,sports
I000005119,O0001734,P0243,1,38.31,toys
I000003980,O0001359,P0203,1,210.01,food_drink
I000005355,O0001813,P0479,9,287.27,beauty
I000003032,O0001024,P0097,6,496.34,clothing
I000001229,O0000415,P0015,5,359.64,sports
I000003034,O0001025,P0452,9,213.84,books
I000003263,O0001109,P0391,2,198.99,electronics
I000001908,O0000647,P0056,5,317.77,home_garden
I000000561,O0000197,P0453,4,465.71,home_garden
I000005101,O0001728,P0487,3,317.13,beauty
I000004329,O0001478,P0431,3,229.83,home_garden
I000001069,O0000368,P0419,9,263.43,beauty
I000001682,O0000569,P0368,5,199.25,sports
I000003889,O0001326,P0038,8,295.06,food_drink
I000002953,O0000994,P0223,3,310.06,clothing
I000003023,O0001020,P0264,5,422.24,electronics
I000000192,O0000069,P0068,5,496.83,clothing
I000000338,O0000118,P0228,8,241.99,books
I000003278,O0001113,P0111,9,462.67,books
I000002975,O0000999,P0150,2,443.68,toys
I000003764,O0001280,P0350,4,190.21,books
I000003200,O0001090,P0310,3,328.49,beauty
I000001792,O0000610,P0229,6,458.76,toys
I000002748,O0000925,P0274,9,56.34,toys
I000001557,O0000529,P0004,6,211.85,books
I000004349,O0001483,P0057,1,152.51,sports
I000005117,O0001733,P0358,8,321.13,clothing
I000006186,O_GHOST_99135,P0441,6,269.06,electronics
I000002580,O0000868,P0195,6,493.73,beauty
I000001989,O0000672,P0278,3,339.48,
I000000968,O0000328,P0239,3,10.26,beauty
I000002134,O0000720,P0133,3,310.35,clothing
I000004824,O0001637,P0232,6,51.92,beauty
I000002453,O0000829,P0368,9,385.12,toys
I000000036,O0000014,P0110,1,145.34,clothing
I000001709,O0000581,P0225,1,14.45,books
I000002603,O0000878,P0199,1,445.81,toys
I000000558,O0000196,P0457,3,338.33,beauty
I000001839,O0000624,P0174,4,349.73,sports
I000005992,O_GHOST_24074,P0411,4,68.71,electronics
I000005783,O0001943,P0405,9,95.64,beauty
I000005871,O0001968,P0379,9,69.42,electronics
I000005664,O0001908,P0031,3,355.15,food_drink
I000001459,O0000496,P0166,7,175.83,books
I000001867,O0000633,P0072,5,458.47,toys
I000003212,O0001093,P0273,8,445.57,clothing
I000001729,O0000589,P0131,9,415.44,clothing
I000000565,O0000198,P0295,6,445.14,beauty
I000003395,O0001148,P0391,6,238.53,toys
I000002871,O0000966,P0047,1,315.22,sports
I000003754,O0001276,P0153,8,156.61,electronics
I000003897,O0001330,P0361,6,110.25,electronics
I000005110,O0001731,P0443,3,149.76,electronics
I000002437,O0000825,P0335,1,379.05,sports
I000003387,O0001146,P0045,8,194.1,books
I000005588,O0001882,P0098,3,323.96,toys
I000000083,O0000034,P0034,6,181.44,electronics
I000000156,O0000058,P0436,1,300.32,books
I000005118,O0001734,P0049,4,475.98,beauty
I000004979,O0001689,P0020,2,417.81,books
I000004441,O0001508,P0487,3,260.22,home_garden
I000001153,O0000391,P0414,9,180.61,books
I000000502,O0000176,P0362,2,456.01,clothing
I000003984,O0001360,P0067,6,130.95,electronics
I000004379,O0001493,P0278,2,370.03,clothing
I000002163,O0000730,P0024,3,64.46,home_garden
I000003003,O0001013,P0276,6,125.92,beauty
I000002521,O0000851,P0173,6,116.2,electronics
I000001222,O0000413,P0187,5,120.38,beauty
I000000827,O0000287,P0082,4,94.03,sports
I000002256,O0000766,P0111,4,400.25,home_garden
I000005071,O0001720,P0408,5,78.54,books
I000003829,O0001303,P0205,2,475.38,sports
I000002637,O0000889,P0434,3,75.73,sports
I000003314,O0001125,P0323,7,113.23,food_drink
I000003366,O0001141,P0333,7,460.49,beauty
I000001263,O0000427,P0171,9,134.0,books
I000003702,O0001259,P0061,1,68.97,sports
I000001521,O0000516,P0267,3,373.71,beauty
I000001328,O0000449,P0446,9,88.48,electronics
I000002123,O0000716,P0262,1,202.23,clothing
I000001760,O0000599,P0401,1,242.15,sports
I000002844,O0000955,P0223,5,188.35,electronics
I000000661,O0000231,P0235,2,131.0,books
I000002262,O0000767,P0334,8,490.95,food_drink
I000004235,O0001447,P0071,4,57.71,books
I000002178,O0000737,P0312,2,102.34,electronics
I000005501,O0001855,P0292,7,325.68,toys
I000002205,O0000748,P0449,7,238.34,beauty
I000002722,O0000918,P0339,3,372.82,sports
I000001409,O0000479,P0222,3,311.9,sports
I000005754,O0001935,P0383,1,489.22,food_drink
I000000266,O0000093,P0165,4,392.32,books
I000002544,O0000858,P0181,3,131.35,sports
I000002587,O0000871,P0193,9,368.47,beauty
I000006038,O_GHOST_23053,P0270,5,418.72,clothing
I000000736,O0000257,P0270,9,225.22,beauty
I000001597,O0000543,P0020,4,3.41,books
I000004801,O0001628,P0474,3,38.26,toys
I000003322,O0001127,P0080,5,321.13,beauty
I000002074,O0000699,P0072,7,437.19,clothing
I000003413,O0001153,P0261,2,101.36,home_garden
I000004906,O0001662,P0182,1,182.33,beauty
I000003374,O0001143,P0351,4,336.29,food_drink
I000002106,O0000710,P0119,2,124.42,sports
I000002952,O0000994,P0308,1,223.84,
I000001311,O0000443,P0150,1,343.57,
I000003331,O0001129,P0134,8,333.31,sports
I000000882,O0000304,P0259,2,329.68,home_garden
I000004103,O0001399,P0466,8,305.38,toys
I000001524,O0000517,P0341,1,305.41,toys
I000004945,O0001677,P0265,7,217.38,electronics
I000005044,O0001711,P0475,6,112.72,home_garden
I000004425,O0001504,P0457,5,370.65,books
I000002957,O0000996,P0261,3,397.06,electronics
I000002388,O0000809,P0339,7,370.05,home_garden
I000004184,O0001430,P0092,1,467.53,toys
I000003304,O0001122,P0359,9,136.47,home_garden
I000000166,O0000062,P0379,8,84.5,books
I000002487,O0000840,P0374,9,343.38,toys
I000003447,O0001164,P0051,9,279.34,home_garden
I000002385,O0000808,P0230,2,424.56,food_drink
I000001140,O0000387,P0249,9,127.52,clothing
I000000580,O0000202,P0472,5,286.14,clothing
I000004821,O0001636,P0021,8,36.71,food_drink
I000005592,O0001884,P0038,9,211.46,food_drink
I000004138,O0001412,P0371,6,271.78,food_drink
I000005041,O0001709,P0386,7,265.72,clothing
I000000772,O0000267,P0419,7,161.67,books
I000001951,O0000662,P0264,3,437.71,clothing
I000005638,O0001898,P0306,1,306.38,sports
I000001965,O0000666,P0046,1,149.7,food_drink
I000003030,O0001024,P0108,8,232.16,toys
I000003578,O0001217,P0168,4,340.06,sports
I000000469,O0000166,P0171,7,317.95,clothing
I000001137,O0000387,P0031,6,384.6,clothing
I000003314,O0001125,P0323,7,113.23,food_drink
I000003448,O0001164,P0355,6,376.17,toys
I000000701,O0000245,P0442,4,473.85,toys
I000001183,O0000403,P0026,3,455.59,clothing
I000005252,O0001778,P0273,8,475.85,food_drink
I000005256,O0001779,P0451,2,339.94,food_drink
I000000220,O0000078,P0054,7,421.3,sports
I000004378,O0001493,P0376,6,135.59,toys
I000000632,O0000220,P0457,5,150.88,books
I000003065,O0001038,P0065,2,293.1,books
I000004428,O0001505,P0240,4,99.38,books
I000003497,O0001186,P0455,6,348.55,food_drink
I000001071,O0000368,P0084,1,437.59,home_garden
I000003356,O0001138,P0444,9,380.26,clothing
I000003616,O0001229,P0492,9,176.47,electronics
I000001738,O0000591,P0300,3,270.88,
I000001291,O0000437,P0030,5,66.5,sports
I000002800,O0000942,P0095,3,127.03,food_drink
I000001460,O0000496,P0309,8,35.41,home_garden
I000005024,O0001702,P0337,8,414.72,beauty
I000006198,O_GHOST_96627,P0028,6,484.25,sports
I000006145,O_GHOST_04928,P0462,9,349.5,beauty
I000001925,O0000652,P0017,6,163.07,toys
I000005397,O0001825,P0329,5,184.24,beauty
I000003865,O0001317,P0024,7,319.09,clothing
I000005467,O0001845,P0171,3,47.57,beauty
I000001539,O0000522,P0214,2,151.31,food_drink
I000005239,O0001773,P0362,8,42.76,electronics
I000006182,O_GHOST_94641,P0486,2,179.58,books
I000004177,O0001427,P0368,7,235.33,toys
I000004446,O0001511,P0166,4,315.67,electronics
I000004273,O0001459,P0285,2,289.49,food_drink
I000006197,O_GHOST_66936,P0401,1,491.53,toys
I000000999,O0000342,P0051,9,320.91,beauty
I000001999,O0000676,P0394,5,175.22,sports
I000000432,O0000152,P0059,2,326.88,electronics
I000002694,O0000910,P0477,5,60.55,clothing
I000000884,O0000305,P0034,8,179.69,books
I000005330,O0001805,P0302,7,181.2,sports
I000002930,O0000987,P0162,9,358.56,toys
I000000206,O0000074,P0318,5,36.57,electronics
I000000510,O0000179,P0407,2,415.47,beauty
I000001411,O0000480,P0305,8,394.98,
I000000183,O0000066,P0286,8,331.97,sports
I000004912,O0001664,P0435,4,29.63,home_garden
I000001781,O0000606,P0077,7,445.97,food_drink
I000003654,O0001246,P0190,3,216.68,sports
I000002263,O0000767,P0480,1,136.36,sports
I000001508,O0000512,P0077,1,93.38,books
I000004410,O0001500,P0024,8,470.03,books
I000004166,O0001424,P0389,5,255.49,beauty
I000005097,O0001728,P0002,8,429.19,toys
I000005060,O0001716,P0226,4,238.44,books
I000003781,O0001287,P0231,1,260.17,electronics
I000005947,O0001993,P0058,4,482.67,beauty
I000002989,O0001008,P0407,9,107.34,clothing
I000000283,O0000098,P0002,7,210.49,electronics
I000001316,O0000445,P0378,7,143.54,home_garden
I000005933,O0001987,P0407,7,58.98,food_drink
I000004207,O0001438,P0209,8,244.78,home_garden
I000005838,O0001958,P0385,7,239.43,books
I000002045,O0000690,P0318,3,328.77,sports
I000000075,O0000032,P0057,8,394.89,beauty
I000003504,O0001191,P0054,8,131.72,toys
I000004108,O0001400,P0329,9,291.35,home_garden
I000001414,O0000481,P0134,7,70.02,beauty
I000000770,O0000267,P0093,5,166.67,sports
I000003930,O0001342,P0020,1,446.07,toys
I000000256,O0000089,P0369,3,274.65,clothing
I000000077,O0000032,P0360,1,352.38,beauty
I000004312,O0001472,P0446,1,313.57,books
I000005323,O0001801,P0173,8,487.01,electronics
I000000491,O0000172,P0182,4,28.1,electronics
I000004618,O0001569,P0340,5,18.36,electronics
I000003211,O0001092,P0085,5,475.02,home_garden
I000005430,O0001833,P0404,1,358.18,sports
I000005253,O0001778,P0092,9,377.55,sports
I000000260,O0000091,P0320,8,391.75,books
I000003996,O0001365,P0360,8,180.13,home_garden
I000005361,O0001814,P0081,9,430.44,beauty
I000000963,O0000327,P0439,3,405.48,clothing
I000004360,O0001487,P0444,3,428.77,sports
I000005059,O0001716,P0307,1,425.73,sports
I000005109,O0001731,P0376,4,348.36,books
I000004219,O0001440,P0479,1,282.51,beauty
I000003853,O0001312,P0476,2,412.2,electronics
I000005477,O0001847,P0487,6,172.92,food_drink
I000004285,O0001463,P0035,5,379.07,sports
I000004262,O0001456,P0285,5,119.43,toys
I000002394,O0000812,P0260,2,389.92,electronics
I000005771,O0001940,P0321,6,329.81,books
I000001930,O0000654,P0059,4,307.04,
I000003082,O0001044,P0128,4,444.63,toys
I000003459,O0001169,P0076,2,434.4,sports
I000003504,O0001191,P0054,8,131.72,toys
I000000174,O0000064,P0444,7,328.19,sports
I000001247,O0000421,P0026,9,346.44,toys
I000004497,O0001529,P0237,6,450.42,electronics
I000000089,O0000036,P0339,3,42.37,electronics
I000000876,O0000303,P0340,3,380.04,food_drink
I000001832,O0000622,P0059,4,161.6,
I000006080,O_GHOST_67715,P0410,3,144.68,home_garden
I000004719,O0001605,P0449,7,245.22,home_garden
I000004261,O0001455,P0145,9,442.34,food_drink
I000000209,O0000074,P0386,2,418.31,home_garden
I000004525,O0001537,P0169,6,92.56,toys
I000005193,O0001757,P0413,5,84.45,toys
I000004689,O0001596,P0051,2,311.41,electronics
I000002387,O0000809,P0358,4,127.61,home_garden
I000002312,O0000784,P0177,9,211.38,home_garden
I000004655,O0001582,P0174,7,441.48,toys
I000003272,O0001111,P0397,7,376.45,clothing
I000003738,O0001270,P0491,1,129.75,sports
I000003766,O0001280,P0380,9,98.84,electronics
I000000302,O0000106,P0483,4,483.33,clothing
I000002947,O0000992,P0322,3,448.06,toys
I000005775,O0001941,P0008,2,390.97,
I000001862,O0000632,P0461,1,65.21,clothing
I000000148,O0000055,P0374,3,145.73,food_drink
I000003847,O0001309,P0380,7,127.99,toys
I000005123,O0001735,P0439,1,308.98,beauty
I000003165,O0001075,P0199,1,94.01,books
I000002910,O0000978,P0191,2,202.97,home_garden
I000004306,O0001470,P0201,4,243.86,sports
I000002630,O0000887,P0206,9,431.43,home_garden
I000000847,O0000292,P0433,7,423.89,food_drink
I000006132,O_GHOST_31616,P0278,1,29.12,beauty
I000003296,O0001120,P0112,3,242.93,books
I000004880,O0001654,P0136,7,230.96,clothing
I000002951,O0000993,P0255,7,18.0,beauty
I000001922,O0000650,P0404,8,474.35,toys
I000000389,O0000136,P0252,4,199.64,toys
I000000922,O0000315,P0056,4,358.09,food_drink
I000003837,O0001306,P0216,1,366.45,electronics
I000002602,O0000878,P0356,6,431.53,books
I000003289,O0001118,P0128,8,258.41,toys
I000004936,O0001673,P0213,2,466.44,beauty
I000001130,O0000385,P0337,7,192.68,books
I000003254,O0001105,P0015,3,403.53,toys
I000002592,O0000873,P0352,2,141.01,food_drink
I000004466,O0001518,P0413,6,230.57,sports
I000001173,O0000400,P0207,5,404.38,food_drink
I000003703,O0001259,P0230,9,238.12,books
I000005322,O0001800,P0265,4,327.66,clothing
I000001939,O0000658,P0300,5,78.86,sports
I000002325,O0000787,P0435,5,233.96,toys
I000000675,O0000235,P0359,7,275.18,toys
I000000660,O0000231,P0087,6,496.16,beauty
I000004774,O0001621,P0069,5,5.48,clothing
I000003087,O0001046,P0356,2,212.32,food_drink
I000002088,O0000704,P0237,9,177.69,home_garden
I000005889,O0001973,P0371,7,191.17,food_drink
I000005854,O0001962,P0450,3,157.84,toys
I000002414,O0000819,P0254,8,161.3,home_garden
I000000538,O0000187,P0328,4,126.56,home_garden
I000004681,O0001592,P0491,1,407.27,beauty
I000005296,O0001791,P0173,7,418.4,books
I000000969,O0000329,P0320,5,447.81,sports
I000002200,O0000746,P0174,9,313.71,books
I000005803,O0001949,P0316,5,159.93,electronics
I000001270,O0000429,P0490,5,81.06,beauty
I000000505,O0000177,P0457,8,458.65,electronics
I000000737,O0000257,P0246,9,362.92,
I000004468,O0001519,P0091,3,452.9,sports
I000001146,O0000389,P0232,5,215.15,books
I000003330,O0001129,P0338,7,262.43,books
I000000862,O0000299,P0383,5,493.72,food_drink
I000005040,O0001709,P0076,7,337.21,sports
I000003101,O0001051,P0453,3,467.93,home_garden
I000004131,O0001408,P0159,6,316.86,books
I000002919,O0000982,P0411,2,208.12,home_garden
I000000952,O0000324,P0114,8,361.58,food_drink
I000003507,O0001192,P0307,3,15.96,books
I000000719,O0000250,P0223,8,413.14,sports
I000001657,O0000562,P0316,5,45.6,electronics
I000001009,O0000348,P0320,3,191.33,sports
I000000645,O0000224,P0446,6,208.61,toys
I000004036,O0001378,P0453,8,115.65,electronics
I000002633,O0000888,P0172,8,291.84,
I000004020,O0001372,P0434,2,220.13,beauty
I000005760,O0001937,P0121,4,269.91,books
I000005594,O0001885,P0458,9,220.16,electronics
I000000606,O0000212,P0238,7,349.2,electronics
I000005045,O0001711,P0026,4,46.22,toys
I000006169,O_GHOST_55051,P0355,8,460.11,books
I000004775,O0001621,P0224,4,279.74,beauty
I000005514,O0001860,P0416,6,242.39,sports
I000003454,O0001166,P0187,3,264.83,electronics
I000001152,O0000390,P0435,7,10.78,toys
I000001467,O0000498,P0054,1,428.75,books
I000005349,O0001812,P0131,2,69.53,home_garden
I000004650,O0001580,P0470,2,198.83,home_garden
I000002451,O0000829,P0244,8,312.16,food_drink
I000004076,O0001389,P0394,9,432.22,home_garden
I000000812,O0000282,P0410,3,425.11,home_garden
I000001560,O0000530,P0296,8,273.66,food_drink
I000001946,O0000660,P0020,3,285.45,food_drink
I000001923,O0000651,P0456,3,381.43,food_drink
I000004837,O0001641,P0127,6,258.22,home_garden
I000000983,O0000336,P0245,6,102.22,food_drink
I000002927,O0000985,P0074,7,378.33,clothing
I000003519,O0001195,P0109,4,272.09,books
I000003345,O0001134,P0312,8,492.79,toys
I000001943,O0000659,P0090,4,8.37,beauty
I000003029,O0001024,P0249,3,482.37,beauty
I000001002,O0000344,P0215,8,296.31,sports
I000004452,O0001513,P0040,4,292.71,clothing
I000003909,O0001333,P0293,9,355.52,books
I000002452,O0000829,P0448,2,236.68,beauty
I000005116,O0001733,P0012,8,149.47,sports
I000001197,O0000407,P0283,9,418.49,clothing
I000000423,O0000149,P0024,9,121.09,sports
I000005583,O0001881,P0164,4,249.4,home_garden
I000002393,O0000812,P0076,2,40.46,clothing
I000005985,O_GHOST_65355,P0051,3,127.89,electronics
I000002827,O0000949,P0480,2,10.18,books
I000000851,O0000294,P0230,7,129.74,toys
I000004221,O0001441,P0072,9,208.38,food_drink
I000003558,O0001210,P0176,1,2.72,books
I000001331,O0000450,P0246,6,470.73,food_drink
I000004211,O0001438,P0443,1,486.2,toys
I000005784,O0001944,P0356,9,67.34,clothing
I000003054,O0001035,P0390,9,132.93,food_drink
I000004427,O0001505,P0080,5,69.7,electronics
I000006006,O_GHOST_05893,P0209,3,271.25,home_garden
I000003556,O0001209,P0193,5,53.52,electronics
I000003049,O0001032,P0476,8,496.11,beauty
I000002928,O0000986,P0033,2,483.48,sports
I000005158,O0001744,P0118,8,239.41,food_drink
I000004069,O0001387,P0099,2,224.77,beauty
I000004368,O0001489,P0063,7,260.07,
I000006190,O_GHOST_68632,P0460,1,192.05,electronics
I000002282,O0000776,P0139,2,139.0,beauty
I000004353,O0001485,P0225,2,432.47,home_garden
I000000547,O0000192,P0159,2,27.54,home_garden
I000006103,O_GHOST_36429,P0159,2,81.81,books
I000005584,O0001881,P0264,2,326.0,food_drink
I000005602,O0001887,P0444,4,353.74,clothing
I000005708,O0001924,P0272,7,495.81,beauty
I000003012,O0001017,P0387,8,259.92,food_drink
I000000157,O0000058,P0017,7,341.25,food_drink
I000000587,O0000205,P0006,8,431.97,home_garden
I000003115,O0001056,P0254,7,367.46,sports
I000002976,O0001000,P0466,5,454.41,electronics
I000002566,O0000865,P0251,2,259.61,electronics
I000004469,O0001519,P0139,4,28.14,clothing
I000005250,O0001776,P0362,9,465.61,sports
I000001645,O0000558,P0081,1,493.7,home_garden
I000000398,O0000142,P0472,1,86.17,food_drink
I000003931,O0001343,P0350,9,251.55,home_garden
I000003830,O0001304,P0378,5,484.25,books
I000001332,O0000451,P0207,7,135.04,toys
I000005314,O0001798,P0225,3,459.45,home_garden
I000003814,O0001296,P0220,7,90.23,toys
I000001128,O0000384,P0494,1,338.4,sports
I000000714,O0000249,P0242,8,498.66,electronics
I000000153,O0000057,P0011,2,42.09,food_drink
I000002882,O0000969,P0200,7,239.94,electronics
I000004928,O0001669,P0381,2,108.79,electronics
I000005978,O_GHOST_55192,P0496,3,215.54,beauty
I000000688,O0000241,P0042,6,162.29,toys
I000000942,O0000322,P0388,5,436.31,books
I000006129,O_GHOST_25224,P0390,3,117.31,home_garden
I000003412,O0001152,P0279,8,328.44,beauty
I000004208,O0001438,P0114,6,90.49,sports
I000001146,O0000389,P0232,5,215.15,books
I000003324,O0001127,P0266,4,424.03,
I000005962,O0001998,P0028,8,183.71,toys
I000000926,O0000316,P0019,8,449.74,food_drink
I000000708,O0000248,P0045,1,440.05,home_garden
I000002202,O0000747,P0065,1,302.58,electronics
I000005912,O0001981,P0174,4,470.87,food_drink
I000000264,O0000092,P0481,1,1.34,food_drink
I000003550,O0001207,P0446,2,353.19,sports
I000003624,O0001232,P0028,8,417.04,
I000000647,O0000225,P0144,8,134.58,toys
I000002912,O0000979,P0364,2,62.33,home_garden
I000005199,O0001758,P0250,3,117.55,clothing
I000001187,O0000403,P0309,3,194.79,electronics
I000001619,O0000550,P0239,8,94.43,electronics
I000001555,O0000528,P0267,3,110.31,sports
I000001771,O0000604,P0075,7,190.54,clothing
I000000808,O0000281,P0031,4,395.86,toys
I000005997,O_GHOST_96712,P0478,5,391.42,beauty
I000003348,O0001134,P0493,8,489.81,electronics
I000001312,O0000444,P0373,2,288.54,home_garden
I000005907,O0001980,P0323,2,440.11,sports
I000004953,O0001680,P0398,6,325.11,sports
I000001238,O0000417,P0219,1,58.73,sports
I000003792,O0001289,P0079,8,481.75,sports
I000003337,O0001132,P0426,7,415.45,beauty
I000003334,O0001130,P0109,3,175.75,food_drink
I000004591,O0001560,P0342,1,66.62,clothing
I000003882,O0001324,P0244,9,168.4,electronics
I000002096,O0000707,P0263,5,27.38,toys
I000001242,O0000419,P0162,2,456.93,home_garden
I000003819,O0001298,P0115,4,159.95,beauty
I000001775,O0000604,P0247,3,339.5,toys
I000001440,O0000489,P0466,1,489.89,food_drink
I000003963,O0001354,P0232,4,31.21,beauty
I000000470,O0000167,P0062,9,279.63,toys
I000002831,O0000950,P0040,2,275.66,clothing
I000001176,O0000401,P0308,2,371.06,toys
I000002321,O0000786,P0260,5,267.8,books
I000004358,O0001486,P0348,3,231.42,sports
I000001506,O0000511,P0158,2,218.41,beauty
I000002829,O0000950,P0003,1,187.39,clothing
I000005263,O0001782,P0376,4,374.26,
I000002778,O0000935,P0262,8,279.17,food_drink
I000002789,O0000939,P0366,2,291.8,clothing
I000002858,O0000960,P0059,8,489.67,beauty
I000003369,O0001142,P0405,1,397.56,home_garden
I000004596,O0001562,P0310,9,24.22,home_garden
I000004843,O0001642,P0020,7,410.32,toys
I000005651,O0001904,P0123,8,356.86,home_garden
I000002738,O0000922,P0330,9,131.19,beauty
I000000830,O0000288,P0253,4,256.09,electronics
I000002413,O0000819,P0228,7,223.28,sports
I000002250,O0000763,P0004,2,80.2,toys
I000003258,O0001107,P0072,5,327.45,electronics
I000002440,O0000826,P0003,8,285.55,
I000003832,O0001304,P0492,1,173.83,home_garden
I000002277,O0000773,P0099,5,393.9,books
I000003142,O0001068,P0040,1,380.02,home_garden
I000003560,O0001210,P0144,4,379.33,toys
I000004929,O0001669,P0313,1,369.3,beauty
I000004795,O0001627,P0140,7,384.86,food_drink
I000001584,O0000537,P0224,2,265.78,sports
I000005828,O0001956,P0443,8,496.02,toys
I000001353,O0000457,P0154,1,127.82,books
I000001226,O0000414,P0220,7,193.11,sports
I000000095,O0000037,P0214,7,445.36,clothing
I000003393,O0001147,P0239,4,293.47,toys
I000001823,O0000619,P0060,7,178.21,electronics
I000001900,O0000643,P0059,6,69.13,electronics
I000002025,O0000683,P0498,8,450.78,beauty
I000002611,O0000881,P0087,8,84.19,home_garden
I000003451,O0001165,P0008,9,312.52,home_garden
I000004224,O0001442,P0055,2,17.28,sports
I000004798,O0001628,P0118,9,11.45,beauty
I000001080,O0000370,P0312,7,384.31,home_garden
I000002505,O0000846,P0203,5,103.47,sports
I000002445,O0000827,P0252,7,322.28,books
I000000796,O0000276,P0266,7,245.4,books
I000000447,O0000157,P0335,1,370.65,clothing
I000003849,O0001310,P0066,8,107.6,food_drink
I000001808,O0000615,P0190,7,197.25,food_drink
I000000494,O0000173,P0439,9,330.27,electronics
I000003302,O0001122,P0110,4,293.92,toys
I000000106,O0000041,P0285,4,54.58,home_garden
I000002880,O0000968,P0411,3,188.09,electronics
I000001418,O0000481,P0232,3,147.1,clothing
I000005503,O0001856,P0034,4,326.26,home_garden
I000004318,O0001473,P0137,4,193.76,clothing
I000001369,O0000463,P0158,9,324.59,beauty
I000002331,O0000789,P0055,7,288.57,toys
I000005369,O0001817,P0203,5,79.19,sports
I000005225,O0001768,P0348,1,312.69,toys
I000001849,O0000628,P0168,4,401.95,home_garden
I000001573,O0000534,P0329,2,103.32,
I000002708,O0000914,P0025,2,333.09,electronics
